"V1","Family","ESV","Class","Resource","c_ia","Treatment"
225,"F1","S25","T0","R5",1.44066146047642e-08,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
226,"F1","S26","T0","R5",0.0042887849427953,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
227,"F1","S27","T0","R5",0.406578094123394,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
228,"F1","S28","T0","R5",1.64500558972772e-14,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
229,"F1","S29","T0","R5",0.0337959190956761,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
230,"F1","S30","T0","R5",0.0180178525914081,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
231,"F1","S31","T0","R5",4.46028954516402e-07,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
232,"F1","S32","T0","R5",1.53150159452563e-07,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
233,"F1","S33","T0","R5",3.73865594234219e-38,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
234,"F1","S34","T0","R5",6.03756855825469e-05,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
235,"F1","S35","T0","R5",0.000257503141951774,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
236,"F1","S36","T0","R5",0.0382457055995116,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
237,"F1","S37","T0","R5",2.83315702936045e-09,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
238,"F1","S38","T0","R5",2.15247366786748e-05,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
239,"F1","S39","T0","R5",2.29582795345156e-18,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
240,"F0","S0","T0","R6",0.751834338623579,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
241,"F0","S1","T0","R6",0.201830162516883,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
242,"F0","S2","T0","R6",2.44458379359569,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
243,"F0","S3","T0","R6",1.90750554024139,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
244,"F0","S4","T0","R6",1.59251173217595,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
245,"F0","S5","T0","R6",0.499023283354257,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
246,"F0","S6","T0","R6",0.115971938706295,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
247,"F0","S7","T0","R6",0.483199657872284,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
248,"F0","S8","T0","R6",0.0763294506560523,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
249,"F0","S9","T0","R6",0.669987195321044,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
250,"F0","S10","T0","R6",0.00522315885032831,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
251,"F0","S11","T0","R6",0.337531341971794,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
252,"F0","S12","T0","R6",2.58948855311774,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
253,"F0","S13","T0","R6",0.152447001162897,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
254,"F0","S14","T0","R6",0.56933983508011,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
255,"F0","S15","T0","R6",0.22986836944105,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
256,"F0","S16","T0","R6",0.114422499799025,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
257,"F0","S17","T0","R6",0.408580598281569,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
258,"F0","S18","T0","R6",4.31821450697808,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
259,"F0","S19","T0","R6",2.19272949642386,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
260,"F1","S20","T0","R6",0.0105465467477773,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
261,"F1","S21","T0","R6",0.196609186767282,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
262,"F1","S22","T0","R6",9.59578726825404e-26,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
263,"F1","S23","T0","R6",6.88997146980218e-05,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
264,"F1","S24","T0","R6",1.43670991661898e-06,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
265,"F1","S25","T0","R6",0.00983383760555426,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
266,"F1","S26","T0","R6",4.03706843988707e-21,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
267,"F1","S27","T0","R6",0.000452233276703237,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
268,"F1","S28","T0","R6",1.17248504859016e-06,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
269,"F1","S29","T0","R6",0.207403107188217,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
270,"F1","S30","T0","R6",7.30056088370835e-08,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
271,"F1","S31","T0","R6",1.83263542878149e-16,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
272,"F1","S32","T0","R6",0.000860048913675605,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
273,"F1","S33","T0","R6",0.00614788015943951,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
274,"F1","S34","T0","R6",5.15060240161159e-08,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
275,"F1","S35","T0","R6",2.03036579902848e-20,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
276,"F1","S36","T0","R6",1.16745218351164e-05,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
277,"F1","S37","T0","R6",0.20661033083222,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
278,"F1","S38","T0","R6",8.23247774474017e-12,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
279,"F1","S39","T0","R6",6.89671214502252e-08,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
280,"F0","S0","T0","R7",0.482478195288704,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
281,"F0","S1","T0","R7",0.925362963412529,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
282,"F0","S2","T0","R7",2.17929943689488,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
283,"F0","S3","T0","R7",2.99772768886492,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
284,"F0","S4","T0","R7",1.04609067683069,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
285,"F0","S5","T0","R7",0.952082154678562,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
286,"F0","S6","T0","R7",1.18400096605258,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
287,"F0","S7","T0","R7",0.096316506642479,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
288,"F0","S8","T0","R7",0.842370995760428,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
289,"F0","S9","T0","R7",1.56623246480011,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
290,"F0","S10","T0","R7",0.0349768244735364,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
291,"F0","S11","T0","R7",2.75082851860245,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
292,"F0","S12","T0","R7",0.159329981033401,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
293,"F0","S13","T0","R7",0.614353566398926,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
294,"F0","S14","T0","R7",0.682437568735263,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
295,"F0","S15","T0","R7",0.721423887959625,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
296,"F0","S16","T0","R7",0.595117642419119,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
297,"F0","S17","T0","R7",0.313908266013024,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
298,"F0","S18","T0","R7",1.30400665994437,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
299,"F0","S19","T0","R7",2.64338292357766,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
300,"F1","S20","T0","R7",0.0103433611432419,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
301,"F1","S21","T0","R7",0.0500874938390844,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
302,"F1","S22","T0","R7",5.25731843810831e-17,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
303,"F1","S23","T0","R7",4.54594085352272e-31,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
304,"F1","S24","T0","R7",0.0142085468220862,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
305,"F1","S25","T0","R7",3.8935808444713e-05,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
306,"F1","S26","T0","R7",0.023633500331949,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
307,"F1","S27","T0","R7",1.17991101522275e-09,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
308,"F1","S28","T0","R7",3.144781256672e-06,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
309,"F1","S29","T0","R7",0.2254411220594,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
310,"F1","S30","T0","R7",0.00213516891687257,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
311,"F1","S31","T0","R7",2.52400617045325e-07,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
312,"F1","S32","T0","R7",3.20822932515084e-29,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
313,"F1","S33","T0","R7",0.00106442851839541,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
314,"F1","S34","T0","R7",0.224019859374441,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
315,"F1","S35","T0","R7",1.69772182284639e-09,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
316,"F1","S36","T0","R7",0.00418795762892007,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
317,"F1","S37","T0","R7",2.22094659895082e-05,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
318,"F1","S38","T0","R7",8.54502548984217e-21,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
319,"F1","S39","T0","R7",0.0125882955704656,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
320,"F0","S0","T0","R8",1.24050470197503,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
321,"F0","S1","T0","R8",0.305714993126416,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
322,"F0","S2","T0","R8",0.157338242395894,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
323,"F0","S3","T0","R8",2.08570956053554,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
324,"F0","S4","T0","R8",0.780560074555905,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
325,"F0","S5","T0","R8",0.112832524444499,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
326,"F0","S6","T0","R8",0.236823260295959,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
327,"F0","S7","T0","R8",0.230070625748823,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
328,"F0","S8","T0","R8",1.9226107219291,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
329,"F0","S9","T0","R8",1.8613123263799,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
330,"F0","S10","T0","R8",0.318033685572551,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
331,"F0","S11","T0","R8",0.561347582708825,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
332,"F0","S12","T0","R8",0.633182784004612,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
333,"F0","S13","T0","R8",0.48481829493011,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
334,"F0","S14","T0","R8",2.31535919663185,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
335,"F0","S15","T0","R8",0.483154244647532,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
336,"F0","S16","T0","R8",2.65314046026485,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
337,"F0","S17","T0","R8",1.62111850816046,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
338,"F0","S18","T0","R8",0.539718269635915,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
339,"F0","S19","T0","R8",0.135022772761003,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
340,"F1","S20","T0","R8",0.000554034153495908,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
341,"F1","S21","T0","R8",0.00366117887118173,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
342,"F1","S22","T0","R8",1.89032470301835e-38,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
343,"F1","S23","T0","R8",4.75949093451674e-11,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
344,"F1","S24","T0","R8",7.02788950250486e-24,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
345,"F1","S25","T0","R8",1.31011527175633e-12,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
346,"F1","S26","T0","R8",0.000109344025751696,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
347,"F1","S27","T0","R8",0.00543913404151301,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
348,"F1","S28","T0","R8",5.83476766934289e-19,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
349,"F1","S29","T0","R8",2.88889479896507e-10,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
350,"F1","S30","T0","R8",1.18622240946704e-16,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
351,"F1","S31","T0","R8",0.300102412868669,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
352,"F1","S32","T0","R8",0.147825294575603,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
353,"F1","S33","T0","R8",1.97804084947179e-08,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
354,"F1","S34","T0","R8",0.00153968779613288,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
355,"F1","S35","T0","R8",1.27969151473409,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
356,"F1","S36","T0","R8",0.123329085193978,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
357,"F1","S37","T0","R8",6.60281633469783e-05,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
358,"F1","S38","T0","R8",1.77499470788377e-13,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
359,"F1","S39","T0","R8",0.0255670076696283,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
360,"F0","S0","T0","R9",0.115784398052919,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
361,"F0","S1","T0","R9",2.60913532389046,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
362,"F0","S2","T0","R9",0.514529831780077,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
363,"F0","S3","T0","R9",0.312308326664787,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
364,"F0","S4","T0","R9",0.449110793273579,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
365,"F0","S5","T0","R9",0.202081725831601,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
366,"F0","S6","T0","R9",0.541030035459387,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
367,"F0","S7","T0","R9",2.00046998229028,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
368,"F0","S8","T0","R9",0.823979439166681,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
369,"F0","S9","T0","R9",0.41948583191781,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
370,"F0","S10","T0","R9",0.427116908979752,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
371,"F0","S11","T0","R9",0.883764443555206,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
372,"F0","S12","T0","R9",0.594951785965742,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
373,"F0","S13","T0","R9",0.991785078645026,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
374,"F0","S14","T0","R9",1.50958528577187,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
375,"F0","S15","T0","R9",0.0981190454135843,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
376,"F0","S16","T0","R9",0.0880312982764163,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
377,"F0","S17","T0","R9",0.462733914746037,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
378,"F0","S18","T0","R9",0.650901872730665,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
379,"F0","S19","T0","R9",0.220794706405084,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
380,"F1","S20","T0","R9",5.79689924148994e-10,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
381,"F1","S21","T0","R9",1.54910795623959e-13,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
382,"F1","S22","T0","R9",1.878718251275e-27,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
383,"F1","S23","T0","R9",6.25996283910658e-16,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
384,"F1","S24","T0","R9",0.000241776250674913,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
385,"F1","S25","T0","R9",0.227822365871461,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
386,"F1","S26","T0","R9",9.5833959997515e-19,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
387,"F1","S27","T0","R9",1.68782469816858e-12,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
388,"F1","S28","T0","R9",9.93643809247513e-21,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
389,"F1","S29","T0","R9",3.90614701146163e-06,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
390,"F1","S30","T0","R9",1.93798862292086e-06,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
391,"F1","S31","T0","R9",5.16195773009267e-24,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
392,"F1","S32","T0","R9",2.39391083559348e-06,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
393,"F1","S33","T0","R9",4.95136014664996e-22,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
394,"F1","S34","T0","R9",5.43485530080797e-11,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
395,"F1","S35","T0","R9",5.52026246343664e-18,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
396,"F1","S36","T0","R9",0.000451257509149049,"atop(""Specialisation on S"", paste(q[A] == 0, "" and "", q[S] == 0.9))"
