,Family,ESV,Class,Resource,c_ia,Treatment
490,F0,S10,T1,R12,1.3135884328708877e-05,Acid
491,F0,S11,T1,R12,0.0007987756720529422,Acid
492,F0,S12,T1,R12,4.5616028665374855e-05,Acid
493,F0,S13,T1,R12,2.5286429129461854e-10,Acid
494,F0,S14,T1,R12,1.0210226329887436e-07,Acid
495,F0,S15,T1,R12,7.124123271271717e-10,Acid
496,F0,S16,T1,R12,0.011722717285621076,Acid
497,F0,S17,T1,R12,0.00308227035083928,Acid
498,F0,S18,T1,R12,0.22751413914904928,Acid
499,F0,S19,T1,R12,0.013854275286226863,Acid
500,F1,S20,T1,R12,1.7043533808169826,Acid
501,F1,S21,T1,R12,2.4405407230564893,Acid
502,F1,S22,T1,R12,0.06796968911602728,Acid
503,F1,S23,T1,R12,2.488075928838946,Acid
504,F1,S24,T1,R12,0.08987244415877038,Acid
505,F1,S25,T1,R12,0.23389212092136621,Acid
506,F1,S26,T1,R12,1.2736234811804972,Acid
507,F1,S27,T1,R12,0.8571563928367965,Acid
508,F1,S28,T1,R12,0.47698086123790867,Acid
509,F1,S29,T1,R12,0.8702713028846997,Acid
510,F1,S30,T1,R12,0.646537997422655,Acid
511,F1,S31,T1,R12,1.1368452267662588,Acid
512,F1,S32,T1,R12,1.2500586074307383,Acid
513,F1,S33,T1,R12,2.454689402846219,Acid
514,F1,S34,T1,R12,3.0193842732720535,Acid
515,F1,S35,T1,R12,2.961157410865182,Acid
516,F1,S36,T1,R12,1.9289859568604217,Acid
517,F1,S37,T1,R12,0.6238588677570762,Acid
518,F1,S38,T1,R12,0.30960798072122825,Acid
519,F1,S39,T1,R12,0.2986176785032678,Acid
520,F0,S0,T1,R13,8.000179050610868e-13,Acid
521,F0,S1,T1,R13,7.471185771661662e-14,Acid
522,F0,S2,T1,R13,2.158835242902415e-22,Acid
523,F0,S3,T1,R13,0.001053197094714642,Acid
524,F0,S4,T1,R13,7.89027961015977e-08,Acid
525,F0,S5,T1,R13,2.021199673994476e-16,Acid
526,F0,S6,T1,R13,7.285811748795591e-05,Acid
527,F0,S7,T1,R13,2.9045003674465457e-06,Acid
528,F0,S8,T1,R13,2.916536223905833e-07,Acid
529,F0,S9,T1,R13,0.05641371880349009,Acid
530,F0,S10,T1,R13,0.6089446335751802,Acid
531,F0,S11,T1,R13,1.331595709221245e-31,Acid
532,F0,S12,T1,R13,0.00017847781448383164,Acid
533,F0,S13,T1,R13,2.7111496577325676e-08,Acid
534,F0,S14,T1,R13,1.330562750375745e-06,Acid
535,F0,S15,T1,R13,1.212455952212748,Acid
536,F0,S16,T1,R13,0.011559229315287316,Acid
537,F0,S17,T1,R13,7.04254090865111e-15,Acid
538,F0,S18,T1,R13,7.089406490007334e-05,Acid
539,F0,S19,T1,R13,1.1533153232946023e-06,Acid
540,F1,S20,T1,R13,2.6538571123284047,Acid
541,F1,S21,T1,R13,0.5665123245212152,Acid
542,F1,S22,T1,R13,0.09144728196503936,Acid
543,F1,S23,T1,R13,4.054015895503994,Acid
544,F1,S24,T1,R13,0.21050266030757941,Acid
545,F1,S25,T1,R13,0.5904028213852444,Acid
546,F1,S26,T1,R13,0.4907833326896079,Acid
547,F1,S27,T1,R13,0.8403985679673065,Acid
548,F1,S28,T1,R13,0.9288387763522454,Acid
549,F1,S29,T1,R13,1.2968585007709663,Acid
550,F1,S30,T1,R13,0.9501316758373188,Acid
551,F1,S31,T1,R13,0.09137369875637258,Acid
552,F1,S32,T1,R13,1.1186100773895125,Acid
553,F1,S33,T1,R13,0.11985095221084181,Acid
554,F1,S34,T1,R13,0.020632807825584444,Acid
555,F1,S35,T1,R13,0.9804757057713626,Acid
556,F1,S36,T1,R13,1.0654414481552037,Acid
557,F1,S37,T1,R13,1.3421523050348645,Acid
558,F1,S38,T1,R13,2.258869508645084,Acid
559,F1,S39,T1,R13,0.30464447268767086,Acid
560,F0,S0,T1,R14,3.7406495840567276e-07,Acid
561,F0,S1,T1,R14,0.000523361753811557,Acid
562,F0,S2,T1,R14,0.011351568276296076,Acid
563,F0,S3,T1,R14,0.059066919376424006,Acid
564,F0,S4,T1,R14,0.2903054112546068,Acid
565,F0,S5,T1,R14,3.289176480338427e-12,Acid
566,F0,S6,T1,R14,0.035763239576725135,Acid
567,F0,S7,T1,R14,8.981730311351801e-08,Acid
568,F0,S8,T1,R14,6.492191440437637e-27,Acid
569,F0,S9,T1,R14,4.3307850914531744e-08,Acid
570,F0,S10,T1,R14,0.06749629621975872,Acid
571,F0,S11,T1,R14,0.008663408841033678,Acid
572,F0,S12,T1,R14,2.304296792527002e-17,Acid
573,F0,S13,T1,R14,1.4291801697383149e-08,Acid
574,F0,S14,T1,R14,0.004414559229093404,Acid
575,F0,S15,T1,R14,5.117140241509896e-06,Acid
576,F0,S16,T1,R14,0.0009431621591131329,Acid
577,F0,S17,T1,R14,0.0004482188701575611,Acid
578,F0,S18,T1,R14,0.0003102938823736413,Acid
579,F0,S19,T1,R14,1.3992096220251315e-08,Acid
580,F1,S20,T1,R14,1.23918946439789,Acid
581,F1,S21,T1,R14,0.5668518231470965,Acid
582,F1,S22,T1,R14,0.12984752604838654,Acid
583,F1,S23,T1,R14,0.11863032995810471,Acid
584,F1,S24,T1,R14,0.09125454746411978,Acid
585,F1,S25,T1,R14,0.20402470990931612,Acid
586,F1,S26,T1,R14,0.02499990018231739,Acid
587,F1,S27,T1,R14,3.6539902428381636,Acid
588,F1,S28,T1,R14,1.0017182885378377,Acid
589,F1,S29,T1,R14,0.008255910918052087,Acid
590,F1,S30,T1,R14,0.7116721653611032,Acid
591,F1,S31,T1,R14,3.7435770804529933,Acid
592,F1,S32,T1,R14,1.0552671562463833,Acid
593,F1,S33,T1,R14,2.532445304793451,Acid
594,F1,S34,T1,R14,0.49527134529296635,Acid
595,F1,S35,T1,R14,0.3981068172447122,Acid
596,F1,S36,T1,R14,2.1985592242345726,Acid
597,F1,S37,T1,R14,0.03855024164818363,Acid
598,F1,S38,T1,R14,0.5227129577689777,Acid
599,F1,S39,T1,R14,0.5905310225781886,Acid
600,F0,S0,T1,R15,0.0319665593965156,Acid
601,F0,S1,T1,R15,2.6630637235335544e-13,Acid
602,F0,S2,T1,R15,1.0004770837569247e-09,Acid
603,F0,S3,T1,R15,1.9316427443777252e-13,Acid
604,F0,S4,T1,R15,5.465925353949357e-06,Acid
605,F0,S5,T1,R15,6.56082237285965e-10,Acid
606,F0,S6,T1,R15,0.017755716621028404,Acid
607,F0,S7,T1,R15,2.7355899022667773e-07,Acid
608,F0,S8,T1,R15,0.27071670856388014,Acid
609,F0,S9,T1,R15,0.02779172793317129,Acid
610,F0,S10,T1,R15,1.3766169463306047e-15,Acid
611,F0,S11,T1,R15,0.0018427285493524722,Acid
612,F0,S12,T1,R15,6.999097838149049e-10,Acid
613,F0,S13,T1,R15,2.1215025772845446e-07,Acid
614,F0,S14,T1,R15,1.7521302548914354e-06,Acid
615,F0,S15,T1,R15,0.048274509638304736,Acid
616,F0,S16,T1,R15,2.972579118935585e-21,Acid
617,F0,S17,T1,R15,0.00016240413573932622,Acid
618,F0,S18,T1,R15,0.00047365409874021067,Acid
619,F0,S19,T1,R15,3.571017558411767e-28,Acid
620,F1,S20,T1,R15,1.2485666608173966,Acid
621,F1,S21,T1,R15,0.08962857542484699,Acid
622,F1,S22,T1,R15,1.1544347591153048,Acid
623,F1,S23,T1,R15,0.8675759756781882,Acid
624,F1,S24,T1,R15,3.0554518838827494,Acid
625,F1,S25,T1,R15,0.14045729500184712,Acid
626,F1,S26,T1,R15,0.9431616143084112,Acid
627,F1,S27,T1,R15,0.6343943043577497,Acid
628,F1,S28,T1,R15,1.8388250207434311,Acid
629,F1,S29,T1,R15,0.9325143206389348,Acid
630,F1,S30,T1,R15,0.39100970596310347,Acid
631,F1,S31,T1,R15,0.4635427483689155,Acid
632,F1,S32,T1,R15,1.4739342828457214,Acid
633,F1,S33,T1,R15,1.0765350596228196,Acid
634,F1,S34,T1,R15,0.08682392650765108,Acid
635,F1,S35,T1,R15,0.3759211854394993,Acid
636,F1,S36,T1,R15,1.489672237559474,Acid
637,F1,S37,T1,R15,2.811597827965816,Acid
638,F1,S38,T1,R15,2.5493132111186636,Acid
639,F1,S39,T1,R15,0.4136266820859977,Acid
640,F0,S0,T1,R16,0.37809303908617137,Acid
641,F0,S1,T1,R16,8.296659913329935e-18,Acid
642,F0,S2,T1,R16,3.9198890281911104e-14,Acid
643,F0,S3,T1,R16,0.0021267679951609427,Acid
644,F0,S4,T1,R16,0.01395543555420656,Acid
645,F0,S5,T1,R16,0.0019570741995038384,Acid
646,F0,S6,T1,R16,0.0015879102488249005,Acid
647,F0,S7,T1,R16,0.036278384691716174,Acid
648,F0,S8,T1,R16,0.003425572272442044,Acid
649,F0,S9,T1,R16,1.542483843144252e-07,Acid
650,F0,S10,T1,R16,1.532820067273417e-10,Acid
651,F0,S11,T1,R16,0.001615768268453047,Acid
652,F0,S12,T1,R16,0.0006426704867259731,Acid
653,F0,S13,T1,R16,1.9772485510273868e-10,Acid
654,F0,S14,T1,R16,7.30345956145626e-08,Acid
655,F0,S15,T1,R16,0.00563076060990716,Acid
656,F0,S16,T1,R16,0.0019662017511674814,Acid
657,F0,S17,T1,R16,7.576611376951304e-23,Acid
658,F0,S18,T1,R16,1.8615372412431343e-09,Acid
659,F0,S19,T1,R16,0.006855089977645606,Acid
660,F1,S20,T1,R16,0.9107134639572091,Acid
661,F1,S21,T1,R16,0.36973768275116725,Acid
662,F1,S22,T1,R16,0.43604306182035635,Acid
663,F1,S23,T1,R16,0.7586535776052664,Acid
664,F1,S24,T1,R16,1.0999257376493143,Acid
665,F1,S25,T1,R16,0.3249069401818587,Acid
666,F1,S26,T1,R16,0.3343917299182149,Acid
667,F1,S27,T1,R16,1.8396924960119978,Acid
668,F1,S28,T1,R16,0.45572933439892904,Acid
669,F1,S29,T1,R16,0.5912142136988723,Acid
670,F1,S30,T1,R16,0.8142813594620913,Acid
671,F1,S31,T1,R16,0.05978016777863683,Acid
672,F1,S32,T1,R16,2.9894787746348297,Acid
673,F1,S33,T1,R16,0.3977502311514768,Acid
674,F1,S34,T1,R16,2.4785965360470668,Acid
675,F1,S35,T1,R16,0.10579183034008098,Acid
676,F1,S36,T1,R16,2.617127747172632,Acid
677,F1,S37,T1,R16,2.2226792754269566,Acid
678,F1,S38,T1,R16,0.4216134993938812,Acid
679,F1,S39,T1,R16,0.5768296225960999,Acid
680,F0,S0,T1,R17,0.0002187974261369338,Acid
681,F0,S1,T1,R17,5.186147131233156e-11,Acid
682,F0,S2,T1,R17,0.035927615617223484,Acid
683,F0,S3,T1,R17,0.00023627157602397405,Acid
684,F0,S4,T1,R17,5.543757342234062e-13,Acid
685,F0,S5,T1,R17,0.0041001934431741695,Acid
686,F0,S6,T1,R17,1.1466207903245908e-07,Acid
687,F0,S7,T1,R17,0.005291052289257442,Acid
688,F0,S8,T1,R17,1.0655873899837125e-05,Acid
689,F0,S9,T1,R17,2.8978326572277226e-05,Acid
690,F0,S10,T1,R17,3.097561299151562e-05,Acid
691,F0,S11,T1,R17,2.2815436641116186e-07,Acid
692,F0,S12,T1,R17,2.367126368364556e-31,Acid
693,F0,S13,T1,R17,2.5444257181536855e-18,Acid
694,F0,S14,T1,R17,1.6668427755211215e-06,Acid
695,F0,S15,T1,R17,3.452235446198934e-12,Acid
696,F0,S16,T1,R17,0.0008583064245845466,Acid
697,F0,S17,T1,R17,0.24577629020871247,Acid
698,F0,S18,T1,R17,0.09851447458545737,Acid
699,F0,S19,T1,R17,1.9808628409884075e-10,Acid
700,F1,S20,T1,R17,1.3389647519345906,Acid
701,F1,S21,T1,R17,1.6205170862896132,Acid
702,F1,S22,T1,R17,1.9531125859770768,Acid
703,F1,S23,T1,R17,0.8783239386834154,Acid
704,F1,S24,T1,R17,0.6430098072281291,Acid
705,F1,S25,T1,R17,1.6714652984376386,Acid
706,F1,S26,T1,R17,0.15696959466794685,Acid
707,F1,S27,T1,R17,1.2317517224138075,Acid
708,F1,S28,T1,R17,0.38575470133362416,Acid
709,F1,S29,T1,R17,1.129794138828007,Acid
710,F1,S30,T1,R17,1.0217438441921782,Acid
711,F1,S31,T1,R17,0.6748023382750865,Acid
712,F1,S32,T1,R17,0.4179804021666068,Acid
713,F1,S33,T1,R17,0.9411996031751306,Acid
714,F1,S34,T1,R17,0.18083128482745708,Acid
715,F1,S35,T1,R17,1.059556724290373,Acid
716,F1,S36,T1,R17,0.9914740700587538,Acid
717,F1,S37,T1,R17,0.09045748677005304,Acid
718,F1,S38,T1,R17,0.3998944569457255,Acid
719,F1,S39,T1,R17,0.45684443318737256,Acid
720,F0,S0,T1,R18,0.00024105433942574975,Acid
721,F0,S1,T1,R18,0.0009673260406668155,Acid
722,F0,S2,T1,R18,2.4926654980723313e-13,Acid
723,F0,S3,T1,R18,0.7603124909250237,Acid
724,F0,S4,T1,R18,0.2341539001874934,Acid
725,F0,S5,T1,R18,6.1510650723497e-08,Acid
726,F0,S6,T1,R18,0.6247474158440883,Acid
727,F0,S7,T1,R18,3.191175274938459e-07,Acid
728,F0,S8,T1,R18,5.267402948394364e-16,Acid
729,F0,S9,T1,R18,1.3438467720943484e-16,Acid
730,F0,S10,T1,R18,4.359167625543984e-16,Acid
731,F0,S11,T1,R18,0.0056284273156347675,Acid
732,F0,S12,T1,R18,0.004045403479632101,Acid
733,F0,S13,T1,R18,5.7284289011843506e-05,Acid
734,F0,S14,T1,R18,3.1027376623470476e-13,Acid
735,F0,S15,T1,R18,2.5469950773941335e-06,Acid
736,F0,S16,T1,R18,0.52041626852655,Acid
737,F0,S17,T1,R18,0.006986705323797137,Acid
738,F0,S18,T1,R18,0.2953953131106729,Acid
739,F0,S19,T1,R18,0.009695950009327955,Acid
740,F1,S20,T1,R18,0.3137735478507046,Acid
741,F1,S21,T1,R18,2.1786818111635204,Acid
742,F1,S22,T1,R18,0.5478206412243615,Acid
743,F1,S23,T1,R18,2.638828954363902,Acid
744,F1,S24,T1,R18,0.8486042047843142,Acid
745,F1,S25,T1,R18,3.5395305420827112,Acid
746,F1,S26,T1,R18,0.26784889847121074,Acid
747,F1,S27,T1,R18,0.8934938935544083,Acid
748,F1,S28,T1,R18,0.20563117599528355,Acid
749,F1,S29,T1,R18,0.34300779440280793,Acid
750,F1,S30,T1,R18,0.2772311879491117,Acid
751,F1,S31,T1,R18,1.126692439599307,Acid
752,F1,S32,T1,R18,2.8596487748411694,Acid
753,F1,S33,T1,R18,2.2075804210571066,Acid
754,F1,S34,T1,R18,0.7750475354461792,Acid
755,F1,S35,T1,R18,1.1770641607327423,Acid
756,F1,S36,T1,R18,0.5014758103178106,Acid
757,F1,S37,T1,R18,1.3256801142546042,Acid
758,F1,S38,T1,R18,2.972603030964802,Acid
759,F1,S39,T1,R18,0.1291637428926026,Acid
760,F0,S0,T1,R19,2.225080847075239e-05,Acid
761,F0,S1,T1,R19,0.36349214198101176,Acid
762,F0,S2,T1,R19,3.2409977811245674e-07,Acid
763,F0,S3,T1,R19,0.0004700873045290413,Acid
764,F0,S4,T1,R19,0.001300785919129265,Acid
765,F0,S5,T1,R19,3.90391414369693e-05,Acid
766,F0,S6,T1,R19,0.0012579173008559158,Acid
767,F0,S7,T1,R19,0.0012143877643032638,Acid
768,F0,S8,T1,R19,1.2504882118488364e-07,Acid
769,F0,S9,T1,R19,4.942748448634362e-11,Acid
770,F0,S10,T1,R19,0.004869958239036834,Acid
771,F0,S11,T1,R19,0.003499151327643501,Acid
772,F0,S12,T1,R19,1.6613908884901798e-63,Acid
773,F0,S13,T1,R19,3.8650447846454924e-13,Acid
774,F0,S14,T1,R19,0.00601300781311004,Acid
775,F0,S15,T1,R19,3.1129954686612606e-06,Acid
776,F0,S16,T1,R19,2.4559981783774263e-12,Acid
777,F0,S17,T1,R19,0.021004782399809366,Acid
778,F0,S18,T1,R19,2.611388368332829e-06,Acid
779,F0,S19,T1,R19,1.3458488676212895e-08,Acid
780,F1,S20,T1,R19,0.34855379951912085,Acid
781,F1,S21,T1,R19,1.3771153008720707,Acid
782,F1,S22,T1,R19,0.12001694186385446,Acid
783,F1,S23,T1,R19,0.3636523970071231,Acid
784,F1,S24,T1,R19,2.5672637254647075,Acid
785,F1,S25,T1,R19,0.8910526270785484,Acid
786,F1,S26,T1,R19,1.598238928645369,Acid
787,F1,S27,T1,R19,0.2611081303603574,Acid
788,F1,S28,T1,R19,0.16510103513446933,Acid
789,F1,S29,T1,R19,0.21640353721037153,Acid
790,F1,S30,T1,R19,0.06530030917377602,Acid
791,F1,S31,T1,R19,0.7818920972309106,Acid
792,F1,S32,T1,R19,0.6051804280542923,Acid
793,F1,S33,T1,R19,0.6980737910891767,Acid
794,F1,S34,T1,R19,1.413142868475203,Acid
795,F1,S35,T1,R19,0.14486706778890704,Acid
796,F1,S36,T1,R19,0.9495229297037551,Acid
797,F1,S37,T1,R19,0.5029113639129597,Acid
798,F1,S38,T1,R19,0.046057903760595306,Acid
799,F1,S39,T1,R19,1.6121951303364106,Acid
